Make,Model,Year,Style,Distance,Engine_capacity,Fuel_type,Transmission,Price_euro,km_year,Dis_rating,Nalog_cof,Price_Ru
Toyota,Corolla,2007,Sedan,281582.0,1400.0,Petrol,Manual,7399.0,18772.13333333333,medium,0.6,461549.62
Dacia,Logan Mcv,2013,Universal,204819.0,1500.0,Diesel,Manual,6999.0,22757.666666666668,large,0.6,436597.62
Toyota,Avensis,2012,Sedan,241972.0,2200.0,Diesel,Manual,11699.0,24197.2,large,0.9,729783.62
Toyota,Land Cruiser Prado,2005,SUV,304323.0,3000.0,Diesel,Automatic,14999.0,17901.352941176472,medium,0.9,935637.62
Subaru,Rare,2005,Universal,196192.0,2500.0,Metan/Propan,Automatic,5699.0,11540.70588235294,medium,0.9,355503.62
BMW,3 Series,2005,Sedan,280294.0,2000.0,Diesel,Automatic,8399.0,16487.882352941175,medium,0.6,523929.62
BMW,X3,2011,Crossover,284394.0,2000.0,Diesel,Automatic,17400.0,25854.0,large,0.6,1085412.0
Skoda,Octavia,2017,Sedan,160106.0,1600.0,Diesel,Automatic,15899.0,32021.2,large,0.6,991779.62
Lexus,CT Series,2014,Hatchback,133474.0,1800.0,Hybrid,Automatic,12699.0,16684.25,medium,0.6,792163.62
Volkswagen,Touareg,2005,Crossover,257098.0,2500.0,Diesel,Manual,8499.0,15123.411764705885,medium,0.9,530167.62
Volkswagen,Jetta,2018,Sedan,26000.0,1400.0,Petrol,Automatic,14899.0,6500.0,low,0.6,929399.62
Opel,Combo,2012,Combi,113458.0,1368.0,Metan/Propan,Manual,8299.0,11345.8,medium,0.6,517691.62
Renault,Megane,2012,Universal,198000.0,1500.0,Diesel,Manual,8499.0,19800.0,large,0.6,530167.62
BMW,Rare,2014,Coupe,138344.0,2000.0,Petrol,Automatic,18999.0,17293.0,medium,0.6,1185157.62
Hyundai,Sonata,2016,Sedan,75000.0,2000.0,Hybrid,Automatic,13999.0,12500.0,medium,0.6,873257.62
Hyundai,Santa FE,2016,Crossover,193842.0,2200.0,Diesel,Automatic,19999.0,32307.0,large,0.9,1247537.62
Toyota,Auris,2015,Hatchback,160926.0,1400.0,Diesel,Manual,10899.0,22989.42857142857,large,0.6,679879.62
Chevrolet,Aveo,2006,Sedan,253949.0,1400.0,Metan/Propan,Manual,3799.0,15871.8125,medium,0.6,236981.62
Ford,Focus,2015,Universal,142432.0,1500.0,Diesel,Manual,8299.0,20347.42857142857,large,0.6,517691.62
Volvo,XC90,2012,SUV,180431.0,2400.0,Diesel,Automatic,19499.0,18043.1,medium,0.9,1216347.62
BMW,5 Series,2011,Sedan,291084.0,2000.0,Diesel,Automatic,15499.0,26462.18181818182,large,0.6,966827.62
Hyundai,Tucson,2018,Crossover,25500.0,1600.0,Petrol,Automatic,20999.0,6375.0,low,0.6,1309917.62
Opel,Zafira,2009,Minivan,156661.0,1800.0,Metan/Propan,Automatic,5799.0,12050.846153846154,medium,0.6,361741.62
Ford,Fusion,2013,Sedan,159849.0,2000.0,Plug-in Hybrid,Automatic,12399.0,17761.0,medium,0.6,773449.62
Toyota,Avensis,2010,Universal,188405.0,2000.0,Petrol,Automatic,8899.0,15700.416666666666,medium,0.6,555119.62
Volkswagen,Touran,2011,Universal,257873.0,1400.0,Metan/Propan,Automatic,8799.0,23443.0,large,0.6,548881.62
BMW,5 Series,1993,Sedan,252581.0,2000.0,Metan/Propan,Manual,2999.0,8709.689655172413,low,0.6,187077.62
Mitsubishi,Rare,2008,Crossover,275675.0,3200.0,Diesel,Automatic,12499.0,19691.071428571428,large,1.2,779687.62
Renault,Grand Scenic,2012,Universal,173135.0,1500.0,Diesel,Automatic,8499.0,17313.5,medium,0.6,530167.62
Toyota,Prius,2010,Hatchback,343700.0,1800.0,Hybrid,Automatic,7799.0,28641.666666666668,large,0.6,486501.62
Mercedes,S Class,2005,Sedan,248319.0,3222.0,Diesel,Automatic,8999.0,14607.0,medium,1.2,561357.62
Mercedes,GLK Class,2014,Crossover,128000.0,2200.0,Diesel,Automatic,21999.0,16000.0,medium,0.9,1372297.62
Skoda,Octavia,2013,Universal,226682.0,1400.0,Petrol,Manual,10299.0,25186.88888888889,large,0.6,642451.62
Toyota,Avensis,2003,Sedan,315379.0,2000.0,Diesel,Manual,4899.0,16598.894736842107,medium,0.6,305599.62
Volvo,Rare,2005,Sedan,244382.0,2000.0,Diesel,Manual,6399.0,14375.411764705885,medium,0.6,399169.62
Mercedes,Vito,2015,Minivan,218372.0,1600.0,Diesel,Manual,14999.0,31196.0,large,0.6,935637.62
Peugeot,Rare,2012,Universal,178386.0,1400.0,Petrol,Manual,6399.0,17838.6,medium,0.6,399169.62
Audi,A5,2009,Coupe,158287.0,2000.0,Petrol,Automatic,10799.0,12175.923076923076,medium,0.6,673641.62
Infiniti,Rare,2004,Crossover,169746.0,4500.0,Metan/Propan,Automatic,9899.0,9430.333333333334,low,1.5,617499.62
Audi,A4,1997,Sedan,261844.0,1800.0,Metan/Propan,Automatic,3599.0,10473.76,medium,0.6,224505.62
BMW,X5,2007,Crossover,215415.0,2993.0,Diesel,Automatic,16900.0,14361.0,medium,0.9,1054222.0
Mercedes,Rare,2018,SUV,50734.0,3000.0,Petrol,Automatic,44999.0,12683.5,medium,0.9,2807037.62
Peugeot,Rare,2013,Hatchback,101849.0,1200.0,Petrol,Manual,5699.0,11316.555555555557,medium,0.6,355503.62
Dacia,Rare,2014,Minivan,166673.0,1500.0,Diesel,Manual,5899.0,20834.125,large,0.6,367979.62
Citroen,Rare,2008,Minivan,102579.0,2000.0,Metan/Propan,Automatic,5799.0,7327.071428571428,low,0.6,361741.62
Volkswagen,Golf,1999,Hatchback,335680.0,1800.0,Petrol,Manual,3099.0,14594.782608695652,medium,0.6,193315.62
BMW,3 Series,2015,Sedan,89433.0,2000.0,Petrol,Automatic,14199.0,12776.142857142857,medium,0.6,885733.62
Hyundai,ix35,2012,Crossover,186118.0,2000.0,Diesel,Automatic,11399.0,18611.8,medium,0.6,711069.62
Ford,Rare,2017,Pickup,80515.0,3200.0,Diesel,Manual,31500.0,16103.0,medium,1.2,1964970.0
Lexus,NX Series,2016,Crossover,126118.0,2500.0,Hybrid,Automatic,28499.0,21019.666666666668,large,0.9,1777767.62
Skoda,Octavia,2013,Universal,120380.0,1600.0,Diesel,Manual,10199.0,13375.555555555557,medium,0.6,636213.62
BMW,5 Series,2013,Universal,221343.0,2000.0,Petrol,Automatic,15199.0,24593.666666666668,large,0.6,948113.62
Ford,Focus,2016,Universal,187000.0,1500.0,Diesel,Manual,8299.0,31166.666666666668,large,0.6,517691.62
Audi,Q5,2009,Crossover,151214.0,2000.0,Petrol,Automatic,12999.0,11631.846153846154,medium,0.6,810877.62
BMW,5 Series,2006,Sedan,309667.0,2000.0,Diesel,Automatic,8699.0,19354.1875,large,0.6,542643.62
Hyundai,Santa FE,2017,Crossover,123976.0,2200.0,Diesel,Automatic,27399.0,24795.2,large,0.9,1709149.62
Dacia,Logan Mcv,2011,Universal,150405.0,1500.0,Diesel,Manual,6899.0,13673.181818181818,medium,0.6,430359.62
Volkswagen,Caddy,2012,Combi,249189.0,2000.0,Diesel,Manual,8899.0,24918.9,large,0.6,555119.62
Jeep,Rare,2014,SUV,61040.0,2000.0,Metan/Propan,Automatic,10999.0,7630.0,low,0.6,686117.62
Skoda,Fabia,2014,Universal,146557.0,1200.0,Petrol,Manual,6599.0,18319.625,medium,0.6,411645.62
Renault,Clio,2017,Hatchback,43126.0,1200.0,Petrol,Automatic,10999.0,8625.2,low,0.6,686117.62
Mercedes,GLE,2015,Crossover,91421.0,3000.0,Diesel,Automatic,38499.0,13060.142857142857,medium,0.9,2401567.62
Toyota,Urban Cruiser,2009,Hatchback,197955.0,1400.0,Diesel,Manual,8499.0,15227.307692307691,medium,0.6,530167.62
Volkswagen,Passat,2016,Sedan,49826.0,1800.0,Petrol,Automatic,14499.0,8304.333333333334,low,0.6,904447.62
Porsche,Rare,2017,Crossover,41126.0,2000.0,Petrol,Automatic,45999.0,8225.2,low,0.6,2869417.62
Renault,Megane,2013,Universal,178464.0,1400.0,Petrol,Manual,6399.0,19829.33333333333,large,0.6,399169.62
Mitsubishi,Outlander,2017,Crossover,50820.0,2000.0,Plug-in Hybrid,Automatic,20499.0,10164.0,low,0.6,1278727.62
Nissan,Qashqai,2010,Crossover,158890.0,1500.0,Diesel,Manual,8499.0,13240.833333333334,medium,0.6,530167.62
Audi,A4,2014,Sedan,66000.0,2000.0,Petrol,Automatic,13999.0,8250.0,low,0.6,873257.62
Skoda,Octavia,2008,Sedan,197735.0,1600.0,Metan/Propan,Manual,5499.0,14123.92857142857,medium,0.6,343027.62
Honda,CR-V,2003,Crossover,192366.0,2000.0,Petrol,Manual,8399.0,10124.526315789471,low,0.6,523929.62
Skoda,Octavia,2011,Universal,223000.0,2000.0,Diesel,Automatic,9899.0,20272.727272727272,large,0.6,617499.62
Skoda,Octavia,2007,Sedan,335166.0,2000.0,Diesel,Automatic,7699.0,22344.4,large,0.6,480263.62
Volkswagen,Polo,2014,Hatchback,217678.0,1400.0,Diesel,Manual,7999.0,27209.75,large,0.6,498977.62
Ford,Fusion,2012,Sedan,197629.0,2000.0,Hybrid,Automatic,11999.0,19762.9,large,0.6,748497.62
Infiniti,Rare,2016,Crossover,90344.0,1500.0,Diesel,Automatic,15399.0,15057.333333333334,medium,0.6,960589.62
Opel,Vectra,2003,Sedan,168000.0,2200.0,Diesel,Manual,6399.0,8842.105263157895,low,0.9,399169.62
Volkswagen,Touran,2009,Minivan,159676.0,1400.0,Petrol,Automatic,7699.0,12282.76923076923,medium,0.6,480263.62
Renault,Clio,2014,Universal,110293.0,1500.0,Diesel,Manual,8499.0,13786.625,medium,0.6,530167.62
Renault,Kadjar,2016,Crossover,174182.0,1500.0,Diesel,Automatic,13499.0,29030.33333333333,large,0.6,842067.62
Volkswagen,Tiguan,2014,Crossover,116940.0,2000.0,Diesel,Automatic,16499.0,14617.5,medium,0.6,1029207.62
Renault,Grand Scenic,2013,Minivan,190388.0,1500.0,Diesel,Manual,8999.0,21154.222222222223,large,0.6,561357.62
Volkswagen,Passat,2014,Universal,216511.0,1600.0,Diesel,Manual,10399.0,27063.875,large,0.6,648689.62
Lincoln,Rare,2017,Sedan,157883.0,2000.0,Hybrid,Automatic,18799.0,31576.6,large,0.6,1172681.62
Audi,Rare,2015,Sedan,95715.0,2000.0,Petrol,Automatic,14399.0,13673.57142857143,medium,0.6,898209.62
Toyota,Auris,2013,Hatchback,193382.0,1800.0,Hybrid,Automatic,9699.0,21486.88888888889,large,0.6,605023.62
Hyundai,ix35,2011,Crossover,199065.0,1700.0,Diesel,Manual,11799.0,18096.81818181818,medium,0.6,736021.62
Subaru,Rare,2008,Hatchback,172000.0,1500.0,Petrol,Automatic,5499.0,12285.714285714286,medium,0.6,343027.62
Skoda,Rare,2012,Crossover,126367.0,1800.0,Petrol,Manual,9899.0,12636.7,medium,0.6,617499.62
Suzuki,Rare,2005,Universal,215008.0,1600.0,Petrol,Manual,3599.0,12647.529411764706,medium,0.6,224505.62
Renault,Megane,2012,Universal,110755.0,1200.0,Petrol,Manual,6299.0,11075.5,medium,0.6,392931.62
Renault,Megane,2017,Universal,186281.0,1500.0,Diesel,Manual,11999.0,37256.2,large,0.6,748497.62
Toyota,Auris,2016,Hatchback,151270.0,1400.0,Diesel,Manual,10499.0,25211.666666666668,large,0.6,654927.62
BMW,X3,2005,Crossover,320380.0,2000.0,Diesel,Manual,8899.0,18845.88235294117,large,0.6,555119.62
Mercedes,B Class,2015,Hatchback,235082.0,1500.0,Diesel,Automatic,12499.0,33583.142857142855,large,0.6,779687.62
Volkswagen,Rare,2009,Cabriolet,126943.0,1390.0,Petrol,Manual,6399.0,9764.846153846154,low,0.6,399169.62
Hyundai,Altele,2011,Minivan,135726.0,2500.0,Diesel,Manual,8999.0,12338.727272727272,medium,0.9,561357.62
Skoda,Octavia,2005,Hatchback,178000.0,2000.0,Petrol,Manual,6499.0,10470.588235294115,medium,0.6,405407.62
Volkswagen,Touran,2010,Minivan,163937.0,1400.0,Petrol,Manual,7699.0,13661.416666666666,medium,0.6,480263.62
Land Rover,Rare,2011,SUV,184000.0,3000.0,Diesel,Automatic,21999.0,16727.272727272728,medium,0.9,1372297.62
Mercedes,M Class,2014,Crossover,147315.0,2200.0,Diesel,Automatic,30999.0,18414.375,medium,0.9,1933717.62
Mercedes,S Class,2001,Sedan,337292.0,5000.0,Metan/Propan,Automatic,7999.0,16061.52380952381,medium,1.5,498977.62
Mercedes,Rare,2008,Minivan,155000.0,3000.0,Petrol,Automatic,12999.0,11071.42857142857,medium,0.9,810877.62
Mercedes,M Class,2013,Crossover,226048.0,2200.0,Diesel,Automatic,20499.0,25116.444444444445,large,0.9,1278727.62
Skoda,Octavia,2013,Sedan,78615.0,1400.0,Petrol,Automatic,9499.0,8735.0,low,0.6,592547.62
BMW,5 Series,2002,Sedan,302441.0,2200.0,Petrol,Automatic,5699.0,15122.05,medium,0.9,355503.62
Lexus,RX Series,2006,SUV,190306.0,3300.0,Metan/Propan,Automatic,10499.0,11894.125,medium,1.2,654927.62
Opel,Astra,2013,Universal,141024.0,1300.0,Diesel,Manual,7999.0,15669.333333333334,medium,0.6,498977.62
BMW,5 Series,2010,Sedan,258929.0,2000.0,Diesel,Automatic,15900.0,21577.416666666668,large,0.6,991842.0
Toyota,Avensis,2012,Universal,178167.0,2000.0,Diesel,Manual,11499.0,17816.7,medium,0.6,717307.62
Honda,CR-V,2002,Crossover,299187.0,2000.0,Metan/Propan,Manual,6599.0,14959.35,medium,0.6,411645.62
Nissan,Qashqai,2010,Crossover,118056.0,1500.0,Diesel,Manual,9799.0,9838.0,low,0.6,611261.62
Renault,Grand Scenic,2013,Minivan,231308.0,1500.0,Diesel,Automatic,8799.0,25700.88888888889,large,0.6,548881.62
Audi,Rare,2011,Sedan,146788.0,3000.0,Petrol,Automatic,25000.0,13344.363636363636,medium,0.9,1559500.0
Ford,Fusion,2016,Sedan,148567.0,2000.0,Hybrid,Automatic,14599.0,24761.166666666668,large,0.6,910685.62
Toyota,Corolla,2014,Sedan,55156.0,1329.0,Petrol,Manual,8699.0,6894.5,low,0.6,542643.62
Volvo,XC60,2016,Crossover,166000.0,2400.0,Diesel,Automatic,21500.0,27666.666666666668,large,0.9,1341170.0
Toyota,Prius,2013,Universal,73400.0,1800.0,Hybrid,Automatic,9799.0,8155.555555555556,low,0.6,611261.62
Lexus,GS Series,2016,Sedan,119687.0,2500.0,Hybrid,Automatic,28999.0,19947.83333333333,large,0.9,1808957.62
Volkswagen,Golf,2003,Hatchback,223920.0,1600.0,Petrol,Automatic,4799.0,11785.263157894737,medium,0.6,299361.62
Mercedes,B Class,2014,Universal,165249.0,1500.0,Diesel,Automatic,11499.0,20656.125,large,0.6,717307.62
Hyundai,Santa FE,2014,Crossover,128996.0,2000.0,Petrol,Automatic,13499.0,16124.5,medium,0.6,842067.62
Ford,Fusion,2018,Sedan,105133.0,2000.0,Hybrid,Automatic,15900.0,26283.25,large,0.6,991842.0
Mitsubishi,Outlander,2005,SUV,270740.0,2000.0,Petrol,Manual,6999.0,15925.882352941177,medium,0.6,436597.62
Dodge,Rare,2004,Pickup,133528.0,3700.0,Petrol,Automatic,11399.0,7418.222222222223,low,1.2,711069.62
Hyundai,Sonata,2015,Sedan,83853.0,2000.0,Hybrid,Automatic,12999.0,11979.0,medium,0.6,810877.62
Dacia,Duster,2017,Crossover,30349.0,1200.0,Petrol,Manual,9799.0,6069.8,low,0.6,611261.62
Dacia,Lodgy,2013,Universal,163152.0,1200.0,Petrol,Manual,5199.0,18128.0,medium,0.6,324313.62
Ford,Rare,2020,Crossover,6069.0,1500.0,Diesel,Manual,23900.0,3034.5,low,0.6,1490882.0
Renault,Talisman,2016,Sedan,124249.0,1500.0,Diesel,Automatic,12899.0,20708.166666666668,large,0.6,804639.62
Renault,Megane,2014,Universal,228156.0,1500.0,Diesel,Manual,7499.0,28519.5,large,0.6,467787.62
Skoda,Rare,2017,Crossover,35727.0,2000.0,Petrol,Automatic,23999.0,7145.4,low,0.6,1497057.62
Opel,Vectra,1997,Universal,256000.0,1600.0,Petrol,Manual,2999.0,10240.0,low,0.6,187077.62
Volkswagen,Touareg,2006,SUV,262323.0,2500.0,Diesel,Automatic,8450.0,16395.1875,medium,0.9,527111.0
Skoda,Fabia,2016,Hatchback,19209.0,1600.0,Petrol,Manual,9799.0,3201.5,low,0.6,611261.62
Skoda,Fabia,2005,Universal,294918.0,1400.0,Diesel,Manual,4299.0,17348.117647058825,medium,0.6,268171.62
Skoda,Fabia,2004,Universal,167736.0,1400.0,Petrol,Manual,3799.0,9318.666666666666,low,0.6,236981.62
Opel,Astra,2008,Universal,169669.0,1400.0,Petrol,Manual,5799.0,12119.214285714286,medium,0.6,361741.62
Honda,Accord,2018,Sedan,16303.0,1500.0,Petrol,Automatic,18999.0,4075.75,low,0.6,1185157.62
Audi,Q7,2009,Crossover,284336.0,3000.0,Diesel,Automatic,24900.0,21872.0,large,0.9,1553262.0
Land Rover,Rare,2015,Crossover,93666.0,2200.0,Diesel,Automatic,23499.0,13380.857142857143,medium,0.9,1465867.62
Audi,Q5,2013,Crossover,64263.0,2000.0,Hybrid,Automatic,20999.0,7140.333333333333,low,0.6,1309917.62
Dacia,Duster,2011,Crossover,249485.0,1500.0,Diesel,Manual,7199.0,22680.454545454544,large,0.6,449073.62
BMW,5 Series,2017,Sedan,72084.0,2000.0,Diesel,Automatic,41500.0,14416.8,medium,0.6,2588770.0
Toyota,Avensis,2006,Universal,331336.0,2200.0,Diesel,Manual,7599.0,20708.5,large,0.9,474025.62
Skoda,Superb,2014,Sedan,181410.0,2000.0,Diesel,Automatic,13999.0,22676.25,large,0.6,873257.62
BMW,3 Series,2015,Sedan,143115.0,2000.0,Hybrid,Automatic,19499.0,20445.0,large,0.6,1216347.62
Ford,Fusion,2018,Sedan,35654.0,2000.0,Plug-in Hybrid,Automatic,20999.0,8913.5,low,0.6,1309917.62
Lexus,Es Series,2013,Sedan,199925.0,2500.0,Hybrid,Automatic,16900.0,22213.88888888889,large,0.9,1054222.0
Porsche,Cayenne,2011,Crossover,225124.0,3000.0,Hybrid,Automatic,22499.0,20465.81818181818,large,0.9,1403487.62
Toyota,Avensis,2010,Universal,237421.0,2000.0,Diesel,Manual,9499.0,19785.08333333333,large,0.6,592547.62
Dacia,Logan,2007,Sedan,215067.0,1500.0,Diesel,Manual,2399.0,14337.8,medium,0.6,149649.62
Volkswagen,Passat,2014,Universal,184689.0,1600.0,Diesel,Manual,12999.0,23086.125,large,0.6,810877.62
Subaru,Rare,2007,Universal,133662.0,2500.0,Petrol,Manual,5199.0,8910.8,low,0.9,324313.62
Fiat,Rare,2011,Hatchback,137527.0,1400.0,Petrol,Manual,7299.0,12502.454545454546,medium,0.6,455311.62
Toyota,Prius,2015,Sedan,137322.0,1800.0,Hybrid,Automatic,9799.0,19617.42857142857,large,0.6,611261.62
Toyota,Corolla,2006,Hatchback,252200.0,1400.0,Diesel,Automatic,6699.0,15762.5,medium,0.6,417883.62
Volkswagen,Touran,2010,Minivan,212563.0,1400.0,Petrol,Manual,8899.0,17713.583333333332,medium,0.6,555119.62
Renault,Grand Scenic,2012,Minivan,156468.0,1500.0,Diesel,Automatic,8799.0,15646.8,medium,0.6,548881.62
Volkswagen,Passat,2010,Universal,161075.0,1400.0,Petrol,Manual,7199.0,13422.916666666666,medium,0.6,449073.62
Honda,Accord,2003,Sedan,240367.0,2000.0,Petrol,Manual,5799.0,12650.894736842103,medium,0.6,361741.62
Toyota,Rare,2018,Pickup,76957.0,3500.0,Petrol,Automatic,34500.0,19239.25,large,1.2,2152110.0
Ford,Focus,2015,Universal,182321.0,1500.0,Diesel,Manual,8499.0,26045.85714285714,large,0.6,530167.62
Skoda,Superb,2014,Sedan,199494.0,2000.0,Diesel,Automatic,13999.0,24936.75,large,0.6,873257.62
Hyundai,Santa FE,2011,Crossover,162977.0,2200.0,Diesel,Automatic,13500.0,14816.09090909091,medium,0.9,842130.0
Subaru,Rare,1993,Universal,171125.0,1800.0,Petrol,Manual,5399.0,5900.862068965517,low,0.6,336789.62
Porsche,Cayenne,2005,Crossover,224943.0,3200.0,Metan/Propan,Automatic,14999.0,13231.941176470587,medium,1.2,935637.62
Hyundai,Sonata,2017,Sedan,41624.0,2000.0,Hybrid,Automatic,17899.0,8324.8,low,0.6,1116539.62
Toyota,Camry,2008,Sedan,145454.0,2362.0,Metan/Propan,Automatic,7599.0,10389.57142857143,medium,0.9,474025.62
Skoda,Fabia,2009,Sedan,315836.0,1400.0,Metan/Propan,Manual,3799.0,24295.07692307692,large,0.6,236981.62
Toyota,Corolla,2018,Sedan,52088.0,1600.0,Petrol,Automatic,14999.0,13022.0,medium,0.6,935637.62
BMW,X3,2013,Crossover,135000.0,2000.0,Petrol,Automatic,18800.0,15000.0,medium,0.6,1172744.0
Toyota,Rare,2011,SUV,186585.0,3500.0,Petrol,Automatic,17499.0,16962.272727272728,medium,1.2,1091587.62
Toyota,Auris,2011,Hatchback,200775.0,1800.0,Hybrid,Automatic,8799.0,18252.272727272728,medium,0.6,548881.62
Toyota,Avensis,2014,Sedan,120829.0,2000.0,Diesel,Manual,12499.0,15103.625,medium,0.6,779687.62
Mercedes,Rare,2005,Coupe,208702.0,3500.0,Metan/Propan,Automatic,10999.0,12276.588235294115,medium,1.2,686117.62
BMW,5 Series,2001,Sedan,316195.0,2500.0,Diesel,Automatic,5499.0,15056.90476190476,medium,0.9,343027.62
Audi,A5,2012,Coupe,140000.0,2000.0,Petrol,Automatic,15700.0,14000.0,medium,0.6,979366.0
Ford,Rare,2004,Crossover,229903.0,2300.0,Petrol,Manual,5799.0,12772.388888888889,medium,0.9,361741.62
Renault,Kadjar,2015,Crossover,130042.0,1500.0,Diesel,Automatic,13499.0,18577.42857142857,medium,0.6,842067.62
Lexus,RX Series,2015,Crossover,61768.0,3500.0,Hybrid,Automatic,40299.0,8824.0,low,1.2,2513851.62
Mazda,Rare,2012,Crossover,102326.0,2000.0,Petrol,Automatic,13999.0,10232.6,low,0.6,873257.62
Lexus,RX Series,2014,Crossover,190000.0,3500.0,Hybrid,Automatic,27199.0,23750.0,large,1.2,1696673.62
Land Rover,Rare,2005,SUV,251018.0,2700.0,Diesel,Automatic,10999.0,14765.764705882351,medium,0.9,686117.62
Renault,Rare,2004,Universal,237285.0,2000.0,Metan/Propan,Manual,4799.0,13182.5,medium,0.6,299361.62
Ford,Fusion,2015,Sedan,129868.0,2000.0,Petrol,Automatic,13499.0,18552.571428571428,medium,0.6,842067.62
Renault,Megane,2015,Universal,233382.0,1500.0,Diesel,Manual,8199.0,33340.28571428572,large,0.6,511453.62
BMW,X5,2011,Crossover,190738.0,3000.0,Diesel,Automatic,27999.0,17339.81818181818,medium,0.9,1746577.62
Toyota,Auris,2012,Hatchback,169269.0,1800.0,Hybrid,Automatic,9399.0,16926.9,medium,0.6,586309.62
KIA,Sorento,2007,Crossover,222000.0,2500.0,Diesel,Automatic,9999.0,14800.0,medium,0.9,623737.62
Audi,A6,2016,Sedan,71138.0,3000.0,Petrol,Automatic,29499.0,11856.333333333334,medium,0.9,1840147.62
Mercedes,Vito,2011,Minivan,375683.0,2200.0,Diesel,Manual,10499.0,34153.0,large,0.9,654927.62
Renault,Scenic,2014,Minivan,135120.0,1500.0,Diesel,Manual,8999.0,16890.0,medium,0.6,561357.62
Skoda,Fabia,2011,Hatchback,111831.0,1200.0,Diesel,Manual,5699.0,10166.454545454546,low,0.6,355503.62
Ford,Rare,2019,Coupe,38444.0,2300.0,Petrol,Automatic,26999.0,12814.666666666666,medium,0.9,1684197.62
Ford,Rare,2006,Universal,388465.0,2000.0,Diesel,Manual,7499.0,24279.0625,large,0.6,467787.62
Skoda,Octavia,2012,Universal,192282.0,1800.0,Petrol,Automatic,7799.0,19228.2,large,0.6,486501.62
Volkswagen,Golf,2014,Hatchback,137000.0,1200.0,Petrol,Automatic,8899.0,17125.0,medium,0.6,555119.62
Volvo,XC90,2019,Crossover,31907.0,2000.0,Diesel,Automatic,52999.0,10635.666666666666,medium,0.6,3306077.62
Renault,Laguna,2013,Sedan,299208.0,1500.0,Diesel,Manual,5999.0,33245.333333333336,large,0.6,374217.62
Nissan,Rare,1995,SUV,282154.0,2700.0,Diesel,Manual,6999.0,10450.148148148148,medium,0.9,436597.62
Mercedes,E Class,2017,Sedan,141421.0,2000.0,Plug-in Hybrid,Automatic,26999.0,28284.2,large,0.6,1684197.62
Nissan,X-Trail,2016,Crossover,128409.0,1600.0,Diesel,Automatic,16400.0,21401.5,large,0.6,1023032.0
Renault,Kadjar,2016,Crossover,184112.0,1500.0,Diesel,Automatic,12499.0,30685.33333333333,large,0.6,779687.62
Skoda,Octavia,2009,Sedan,160898.0,1800.0,Petrol,Automatic,7799.0,12376.76923076923,medium,0.6,486501.62
Opel,Zafira,2003,Universal,220384.0,1800.0,Metan/Propan,Automatic,4099.0,11599.157894736842,medium,0.6,255695.62000000002
Dacia,Lodgy,2013,Universal,137350.0,1500.0,Diesel,Manual,7499.0,15261.111111111111,medium,0.6,467787.62
Honda,CR-V,2016,Crossover,98325.0,1600.0,Diesel,Manual,18699.0,16387.5,medium,0.6,1166443.62
Mini,Rare,2009,Hatchback,135935.0,1600.0,Petrol,Automatic,6799.0,10456.53846153846,medium,0.6,424121.62
Toyota,Rare,2013,Hatchback,231861.0,1400.0,Diesel,Manual,7599.0,25762.33333333333,large,0.6,474025.62
Renault,Rare,2007,Universal,356049.0,2500.0,Diesel,Manual,7999.0,23736.6,large,0.9,498977.62
BMW,X5,2017,Crossover,28341.0,2000.0,Diesel,Automatic,41499.0,5668.2,low,0.6,2588707.62
Toyota,Camry,2017,Sedan,86062.0,2500.0,Hybrid,Automatic,18599.0,17212.4,medium,0.9,1160205.62
Land Rover,Freelander,2003,Crossover,199999.0,1800.0,Petrol,Manual,4499.0,10526.263157894737,medium,0.6,280647.62
Toyota,Auris,2016,Universal,120194.0,1800.0,Hybrid,Automatic,12999.0,20032.33333333333,large,0.6,810877.62
Nissan,Qashqai,2014,Crossover,188272.0,1500.0,Diesel,Manual,12599.0,23534.0,large,0.6,785925.62
Opel,Rare,2011,Crossover,207536.0,2200.0,Diesel,Automatic,12699.0,18866.90909090909,large,0.9,792163.62
Volkswagen,Passat,2015,Sedan,186000.0,1400.0,Plug-in Hybrid,Automatic,17499.0,26571.42857142857,large,0.6,1091587.62
